image_id,candidate_id,image_path,image_width,image_height,x_min,y_min,x_max,y_max,relevance
3a762663eff0,2f2aeef7361a,train/3a762663eff0.jpg,1021,267,93,75,149,131,1.0
3a762663eff0,2f6d54b0cc5d,train/3a762663eff0.jpg,1021,267,580,99,636,155,1.0
3a762663eff0,307c493e1007,train/3a762663eff0.jpg,1021,267,583,95,639,151,0.0
3a762663eff0,3150fa9f7cd4,train/3a762663eff0.jpg,1021,267,159,58,215,114,3.0
3a762663eff0,317576b589bc,train/3a762663eff0.jpg,1021,267,707,10,763,66,0.0
3a762663eff0,32565a6e7cbf,train/3a762663eff0.jpg,1021,267,191,38,247,94,1.0
3a762663eff0,32fd4c758da4,train/3a762663eff0.jpg,1021,267,190,28,246,84,0.0
3a762663eff0,339af42dd795,train/3a762663eff0.jpg,1021,267,161,58,217,114,1.0
3a762663eff0,33faaf5d0c82,train/3a762663eff0.jpg,1021,267,600,98,656,154,0.0
3a762663eff0,39ed2555b445,train/3a762663eff0.jpg,1021,267,578,97,634,153,1.0
3a762663eff0,3a2838dec5e1,train/3a762663eff0.jpg,1021,267,578,98,634,154,1.0
3a762663eff0,407a80616eb1,train/3a762663eff0.jpg,1021,267,199,39,255,95,0.0
3a762663eff0,42873de6dcff,train/3a762663eff0.jpg,1021,267,808,62,864,118,1.0
3a762663eff0,431c5cbbb979,train/3a762663eff0.jpg,1021,267,612,98,668,154,1.0
3a762663eff0,43a889b7a89a,train/3a762663eff0.jpg,1021,267,915,98,971,154,0.0
3a762663eff0,46c76dae70df,train/3a762663eff0.jpg,1021,267,908,103,964,159,1.0
3a762663eff0,476393ebe5a3,train/3a762663eff0.jpg,1021,267,298,136,354,192,3.0
3a762663eff0,4893cd3d709b,train/3a762663eff0.jpg,1021,267,913,100,969,156,1.0
3a762663eff0,4b505b9c6897,train/3a762663eff0.jpg,1021,267,163,60,219,116,1.0
3a762663eff0,537801dd3ee9,train/3a762663eff0.jpg,1021,267,595,102,651,158,1.0
3a762663eff0,5432f29a251a,train/3a762663eff0.jpg,1021,267,598,102,654,158,1.0
3a762663eff0,57371461c18a,train/3a762663eff0.jpg,1021,267,911,103,967,159,3.0
3a762663eff0,59f4e4159fb4,train/3a762663eff0.jpg,1021,267,95,71,151,127,1.0
3a762663eff0,5b4ddfda11ee,train/3a762663eff0.jpg,1021,267,189,42,245,98,0.0
3a762663eff0,5b92076eef4c,train/3a762663eff0.jpg,1021,267,613,103,669,159,1.0
3a762663eff0,5da2a6423e0b,train/3a762663eff0.jpg,1021,267,157,58,213,114,1.0
3a762663eff0,60ab83ac2b70,train/3a762663eff0.jpg,1021,267,714,10,770,66,1.0
3a762663eff0,61a3b42b8413,train/3a762663eff0.jpg,1021,267,741,23,797,79,1.0
3a762663eff0,62c85fd71717,train/3a762663eff0.jpg,1021,267,192,38,248,94,1.0
3a762663eff0,62e16589e6c6,train/3a762663eff0.jpg,1021,267,159,57,215,113,1.0
3a762663eff0,633d90d87ca5,train/3a762663eff0.jpg,1021,267,158,56,214,112,1.0
3a762663eff0,63b6520690f9,train/3a762663eff0.jpg,1021,267,909,104,965,160,1.0
3a762663eff0,6f964cf06ccf,train/3a762663eff0.jpg,1021,267,613,99,669,155,3.0
3a762663eff0,709c22eba363,train/3a762663eff0.jpg,1021,267,804,59,860,115,1.0
3a762663eff0,737637393be3,train/3a762663eff0.jpg,1021,267,712,14,768,70,1.0
3a762663eff0,756de8bf2aa1,train/3a762663eff0.jpg,1021,267,296,133,352,189,1.0
3a762663eff0,757f6ffd42ad,train/3a762663eff0.jpg,1021,267,597,99,653,155,1.0
3a762663eff0,76066e3f836d,train/3a762663eff0.jpg,1021,267,299,139,355,195,1.0
3a762663eff0,760a4017c189,train/3a762663eff0.jpg,1021,267,747,26,803,82,0.0
3a762663eff0,785e9305f0ff,train/3a762663eff0.jpg,1021,267,702,9,758,65,0.0
3a762663eff0,78b8aab5c4e7,train/3a762663eff0.jpg,1021,267,578,100,634,156,1.0
3a762663eff0,7aab881f4fbb,train/3a762663eff0.jpg,1021,267,806,62,862,118,3.0
3a762663eff0,7c7ca7a81660,train/3a762663eff0.jpg,1021,267,574,102,630,158,0.0
3a762663eff0,804562d88d58,train/3a762663eff0.jpg,1021,267,917,108,973,164,0.0
3a762663eff0,81e62381d1ab,train/3a762663eff0.jpg,1021,267,280,137,336,193,1.0
3a762663eff0,85e8c38fd52c,train/3a762663eff0.jpg,1021,267,741,18,797,74,0.0
3a762663eff0,868ff01202de,train/3a762663eff0.jpg,1021,267,91,71,147,127,1.0
3a762663eff0,8700732f926f,train/3a762663eff0.jpg,1021,267,742,25,798,81,1.0
3a762663eff0,87c6cb2c71e2,train/3a762663eff0.jpg,1021,267,288,134,344,190,0.0
3a762663eff0,87e9cbf151bb,train/3a762663eff0.jpg,1021,267,300,138,356,194,1.0
3a762663eff0,89876c7e053b,train/3a762663eff0.jpg,1021,267,92,72,148,128,1.0
3a762663eff0,8a2fe3a51d5b,train/3a762663eff0.jpg,1021,267,193,33,249,89,1.0
3a762663eff0,8bf5162499dc,train/3a762663eff0.jpg,1021,267,595,106,651,162,0.0
3a762663eff0,8d5affc5f7be,train/3a762663eff0.jpg,1021,267,300,134,356,190,1.0
3a762663eff0,8e19cbd5ce27,train/3a762663eff0.jpg,1021,267,612,100,668,156,1.0
3a762663eff0,8e8bf0230f56,train/3a762663eff0.jpg,1021,267,160,61,216,117,1.0
3a762663eff0,8ffbccff4db1,train/3a762663eff0.jpg,1021,267,277,142,333,198,0.0
3a762663eff0,90425c190404,train/3a762663eff0.jpg,1021,267,808,56,864,112,0.0
3a762663eff0,922e626e14d0,train/3a762663eff0.jpg,1021,267,914,103,970,159,1.0
3a762663eff0,92f1e9dc601d,train/3a762663eff0.jpg,1021,267,282,138,338,194,0.0
3a762663eff0,94c7a916f8a8,train/3a762663eff0.jpg,1021,267,807,64,863,120,1.0
3a762663eff0,96143e433ad0,train/3a762663eff0.jpg,1021,267,575,96,631,152,0.0
3a762663eff0,96c9aa03fd89,train/3a762663eff0.jpg,1021,267,314,135,370,191,1.0
3a762663eff0,971881d67966,train/3a762663eff0.jpg,1021,267,315,139,371,195,1.0
3a762663eff0,983f2e3c8b3b,train/3a762663eff0.jpg,1021,267,311,136,367,192,0.0
3a762663eff0,9905b1833f8a,train/3a762663eff0.jpg,1021,267,712,12,768,68,3.0
3a762663eff0,991a09e51391,train/3a762663eff0.jpg,1021,267,595,99,651,155,1.0
3a762663eff0,9aae38e6f4be,train/3a762663eff0.jpg,1021,267,297,137,353,193,1.0
3a762663eff0,9d851732a91e,train/3a762663eff0.jpg,1021,267,741,22,797,78,3.0
3a762663eff0,a031df22b51b,train/3a762663eff0.jpg,1021,267,279,138,335,194,1.0
3a762663eff0,a05a8450d982,train/3a762663eff0.jpg,1021,267,283,138,339,194,1.0
3a762663eff0,a0ee28caa12a,train/3a762663eff0.jpg,1021,267,613,97,669,153,1.0
3a762663eff0,a3bb3725e1c7,train/3a762663eff0.jpg,1021,267,918,101,974,157,0.0
3a762663eff0,a4a0a5f0b1b6,train/3a762663eff0.jpg,1021,267,807,63,863,119,1.0
3a762663eff0,a4ac9896d3e8,train/3a762663eff0.jpg,1021,267,740,25,796,81,1.0
3a762663eff0,a53dfee2b48d,train/3a762663eff0.jpg,1021,267,741,32,797,88,0.0
3a762663eff0,a5f0ff77d95d,train/3a762663eff0.jpg,1021,267,747,27,803,83,0.0
3a762663eff0,a6803f7cdc1c,train/3a762663eff0.jpg,1021,267,801,63,857,119,0.0
3a762663eff0,a770389ac9c8,train/3a762663eff0.jpg,1021,267,707,13,763,69,0.0
3a762663eff0,a793d3958e89,train/3a762663eff0.jpg,1021,267,317,135,373,191,1.0
3a762663eff0,ab3b5b2b2911,train/3a762663eff0.jpg,1021,267,713,11,769,67,1.0
3a762663eff0,ae9db52b20d2,train/3a762663eff0.jpg,1021,267,315,138,371,194,1.0
3a762663eff0,af8caec1a43e,train/3a762663eff0.jpg,1021,267,911,106,967,162,1.0
3a762663eff0,af9c9086b172,train/3a762663eff0.jpg,1021,267,580,98,636,154,3.0
3a762663eff0,b0830a0d1bfa,train/3a762663eff0.jpg,1021,267,315,134,371,190,1.0
3a762663eff0,b4a30107439a,train/3a762663eff0.jpg,1021,267,584,91,640,147,0.0
3a762663eff0,b6154d363bc1,train/3a762663eff0.jpg,1021,267,296,139,352,195,1.0
3a762663eff0,b62c005ea085,train/3a762663eff0.jpg,1021,267,803,59,859,115,1.0
3a762663eff0,b7ca9b8d333a,train/3a762663eff0.jpg,1021,267,704,6,760,62,0.0
3a762663eff0,b88c483bd191,train/3a762663eff0.jpg,1021,267,808,64,864,120,1.0
3a762663eff0,bec2ac227b2b,train/3a762663eff0.jpg,1021,267,92,69,148,125,0.0
3a762663eff0,bed1b710c1ce,train/3a762663eff0.jpg,1021,267,316,139,372,195,1.0
3a762663eff0,beeeb76f1037,train/3a762663eff0.jpg,1021,267,743,23,799,79,1.0
3a762663eff0,c5ada51215f8,train/3a762663eff0.jpg,1021,267,589,105,645,161,0.0
3a762663eff0,c74b224b72fe,train/3a762663eff0.jpg,1021,267,743,25,799,81,1.0
3a762663eff0,c7a7c0064b5a,train/3a762663eff0.jpg,1021,267,93,72,149,128,3.0
3a762663eff0,c8cf3de6469a,train/3a762663eff0.jpg,1021,267,580,101,636,157,1.0
3a762663eff0,c99d29168818,train/3a762663eff0.jpg,1021,267,284,141,340,197,0.0
3a762663eff0,ca645e13b3b9,train/3a762663eff0.jpg,1021,267,280,136,336,192,1.0
3a762663eff0,cb82010b68b7,train/3a762663eff0.jpg,1021,267,164,59,220,115,0.0
3a762663eff0,cbdb0e54b2fc,train/3a762663eff0.jpg,1021,267,612,97,668,153,1.0
3a762663eff0,cc2a68495949,train/3a762663eff0.jpg,1021,267,317,137,373,193,3.0
3a762663eff0,cca034d454d6,train/3a762663eff0.jpg,1021,267,713,13,769,69,1.0
3a762663eff0,ccec5f7e3c57,train/3a762663eff0.jpg,1021,267,586,101,642,157,0.0
3a762663eff0,ce948cf72c48,train/3a762663eff0.jpg,1021,267,318,136,374,192,1.0
3a762663eff0,ceeaec3b9a3e,train/3a762663eff0.jpg,1021,267,281,134,337,190,1.0
3a762663eff0,d01988d20a3d,train/3a762663eff0.jpg,1021,267,92,75,148,131,1.0
3a762663eff0,d2085792e4b4,train/3a762663eff0.jpg,1021,267,191,36,247,92,1.0
3a762663eff0,d26c7f3fa78f,train/3a762663eff0.jpg,1021,267,284,134,340,190,1.0
3a762663eff0,d4ec73ab1b9d,train/3a762663eff0.jpg,1021,267,711,11,767,67,1.0
3a762663eff0,d4fd6d0ae63b,train/3a762663eff0.jpg,1021,267,715,8,771,64,0.0
3a762663eff0,d76ccbf1692d,train/3a762663eff0.jpg,1021,267,296,138,352,194,1.0
3a762663eff0,d849da81aac8,train/3a762663eff0.jpg,1021,267,90,75,146,131,1.0
3a762663eff0,db5194adf2c8,train/3a762663eff0.jpg,1021,267,156,59,212,115,1.0
3a762663eff0,dbfcb053112b,train/3a762663eff0.jpg,1021,267,912,100,968,156,1.0
3a762663eff0,dd51a98f1fb3,train/3a762663eff0.jpg,1021,267,621,96,677,152,0.0
3a762663eff0,de549d9dd675,train/3a762663eff0.jpg,1021,267,192,39,248,95,0.0
3a762663eff0,ded7f1273766,train/3a762663eff0.jpg,1021,267,579,96,635,152,1.0
3a762663eff0,e18419d952e0,train/3a762663eff0.jpg,1021,267,95,73,151,129,1.0
3a762663eff0,e2ebc0f22f37,train/3a762663eff0.jpg,1021,267,592,99,648,155,1.0
3a762663eff0,e51286daa97f,train/3a762663eff0.jpg,1021,267,617,101,673,157,0.0
3a762663eff0,e56e7f99739b,train/3a762663eff0.jpg,1021,267,161,55,217,111,1.0
3a762663eff0,e5f9dcd27905,train/3a762663eff0.jpg,1021,267,96,72,152,128,1.0
3a762663eff0,e6f9fd31c913,train/3a762663eff0.jpg,1021,267,596,101,652,157,3.0
3a762663eff0,e7481461b2ac,train/3a762663eff0.jpg,1021,267,591,102,647,158,1.0
3a762663eff0,e83eb5baa7b6,train/3a762663eff0.jpg,1021,267,314,138,370,194,1.0
3a762663eff0,e849ae7cb257,train/3a762663eff0.jpg,1021,267,704,11,760,67,0.0
3a762663eff0,e92a876b51c8,train/3a762663eff0.jpg,1021,267,165,65,221,121,0.0
3a762663eff0,eb947e561c46,train/3a762663eff0.jpg,1021,267,738,18,794,74,0.0
3a762663eff0,ede0156dbbe4,train/3a762663eff0.jpg,1021,267,915,111,971,167,0.0
3a762663eff0,ef002f97af22,train/3a762663eff0.jpg,1021,267,274,136,330,192,0.0
3a762663eff0,f1a0f79207ce,train/3a762663eff0.jpg,1021,267,193,44,249,100,0.0
3a762663eff0,f44174dcfc2a,train/3a762663eff0.jpg,1021,267,582,96,638,152,1.0
3a762663eff0,f68cf4a72b5a,train/3a762663eff0.jpg,1021,267,316,138,372,194,1.0
3a762663eff0,f8234c1ca78a,train/3a762663eff0.jpg,1021,267,299,137,355,193,1.0
3a762663eff0,f8e47699c518,train/3a762663eff0.jpg,1021,267,194,36,250,92,3.0
3a762663eff0,fb4e902329b9,train/3a762663eff0.jpg,1021,267,805,65,861,121,1.0
3a762663eff0,fb5a15111d7a,train/3a762663eff0.jpg,1021,267,913,101,969,157,1.0
3bd8d8269d1a,02b1bf65a8cb,train/3bd8d8269d1a.jpg,609,311,406,152,462,208,1.0
3bd8d8269d1a,05997583a44a,train/3bd8d8269d1a.jpg,609,311,407,160,463,216,0.0
3bd8d8269d1a,09796eaf4794,train/3bd8d8269d1a.jpg,609,311,404,153,460,209,1.0
3bd8d8269d1a,097cb8a710f8,train/3bd8d8269d1a.jpg,609,311,214,164,270,220,1.0
3bd8d8269d1a,0a1f5b5dd7ad,train/3bd8d8269d1a.jpg,609,311,216,163,272,219,1.0
3bd8d8269d1a,0c0998ac08cb,train/3bd8d8269d1a.jpg,609,311,26,214,82,270,0.0
3bd8d8269d1a,0c4b5db75696,train/3bd8d8269d1a.jpg,609,311,408,157,464,213,0.0
3bd8d8269d1a,0d94af7c8687,train/3bd8d8269d1a.jpg,609,311,212,165,268,221,1.0
3bd8d8269d1a,0e34e7392d53,train/3bd8d8269d1a.jpg,609,311,404,158,460,214,1.0
3bd8d8269d1a,0fda94bc5302,train/3bd8d8269d1a.jpg,609,311,402,156,458,212,1.0
3bd8d8269d1a,10aa38686a59,train/3bd8d8269d1a.jpg,609,311,215,166,271,222,1.0
3bd8d8269d1a,1239e24c6845,train/3bd8d8269d1a.jpg,609,311,214,163,270,219,1.0
3bd8d8269d1a,164f3bdf1ac8,train/3bd8d8269d1a.jpg,609,311,26,220,82,276,1.0
3bd8d8269d1a,18fa9153f15f,train/3bd8d8269d1a.jpg,609,311,403,155,459,211,3.0
3bd8d8269d1a,19f6ad3ba94a,train/3bd8d8269d1a.jpg,609,311,412,154,468,210,0.0
3bd8d8269d1a,1c74498fcf7f,train/3bd8d8269d1a.jpg,609,311,402,158,458,214,1.0
3bd8d8269d1a,20c14585de53,train/3bd8d8269d1a.jpg,609,311,402,155,458,211,1.0
3bd8d8269d1a,22141df353a5,train/3bd8d8269d1a.jpg,609,311,23,229,79,285,0.0
3bd8d8269d1a,2383cf445769,train/3bd8d8269d1a.jpg,609,311,220,159,276,215,0.0
3bd8d8269d1a,29f23474d99c,train/3bd8d8269d1a.jpg,609,311,400,153,456,209,0.0
3bd8d8269d1a,2b9413f7338a,train/3bd8d8269d1a.jpg,609,311,26,219,82,275,1.0
3bd8d8269d1a,339b8e5b592f,train/3bd8d8269d1a.jpg,609,311,27,228,83,284,0.0
3bd8d8269d1a,36435665b95c,train/3bd8d8269d1a.jpg,609,311,29,229,85,285,0.0
3bd8d8269d1a,3babcad33630,train/3bd8d8269d1a.jpg,609,311,414,231,470,287,0.0
3bd8d8269d1a,3ed394523b90,train/3bd8d8269d1a.jpg,609,311,403,157,459,213,1.0
3bd8d8269d1a,3f7234c722d1,train/3bd8d8269d1a.jpg,609,311,27,221,83,277,3.0
3bd8d8269d1a,4300019b07e7,train/3bd8d8269d1a.jpg,609,311,211,158,267,214,0.0
3bd8d8269d1a,4976b5816e45,train/3bd8d8269d1a.jpg,609,311,400,155,456,211,0.0
3bd8d8269d1a,4bd2a41a02b9,train/3bd8d8269d1a.jpg,609,311,30,223,86,279,1.0
3bd8d8269d1a,4ee9e652e3ae,train/3bd8d8269d1a.jpg,609,311,407,156,463,212,1.0
3bd8d8269d1a,5290b20acd6a,train/3bd8d8269d1a.jpg,609,311,402,157,458,213,1.0
3bd8d8269d1a,541755f833f5,train/3bd8d8269d1a.jpg,609,311,214,165,270,221,1.0
3bd8d8269d1a,66e5d4a16b29,train/3bd8d8269d1a.jpg,609,311,30,222,86,278,1.0
3bd8d8269d1a,67d2cb2b1b44,train/3bd8d8269d1a.jpg,609,311,211,166,267,222,0.0
3bd8d8269d1a,680e4be04366,train/3bd8d8269d1a.jpg,609,311,28,220,84,276,1.0
3bd8d8269d1a,6e9fb010551c,train/3bd8d8269d1a.jpg,609,311,29,221,85,277,1.0
3bd8d8269d1a,70fada536f76,train/3bd8d8269d1a.jpg,609,311,216,162,272,218,1.0
3bd8d8269d1a,7153650e2059,train/3bd8d8269d1a.jpg,609,311,401,153,457,209,1.0
3bd8d8269d1a,7c490340748f,train/3bd8d8269d1a.jpg,609,311,206,166,262,222,0.0
3bd8d8269d1a,7ed2a3b033e5,train/3bd8d8269d1a.jpg,609,311,208,158,264,214,0.0
3bd8d8269d1a,81e160618527,train/3bd8d8269d1a.jpg,609,311,404,157,460,213,1.0
3bd8d8269d1a,84c4eb36f438,train/3bd8d8269d1a.jpg,609,311,23,227,79,283,0.0
3bd8d8269d1a,87bcfab797b3,train/3bd8d8269d1a.jpg,609,311,28,223,84,279,1.0
3bd8d8269d1a,8affb13947d0,train/3bd8d8269d1a.jpg,609,311,212,167,268,223,0.0
3bd8d8269d1a,8bc2f99d4134,train/3bd8d8269d1a.jpg,609,311,411,155,467,211,0.0
3bd8d8269d1a,8e237b425b58,train/3bd8d8269d1a.jpg,609,311,29,222,85,278,1.0
3bd8d8269d1a,8e840c3001cd,train/3bd8d8269d1a.jpg,609,311,32,222,88,278,0.0
3bd8d8269d1a,916be18b647a,train/3bd8d8269d1a.jpg,609,311,217,166,273,222,0.0
3bd8d8269d1a,944af94961ae,train/3bd8d8269d1a.jpg,609,311,28,225,84,281,1.0
3bd8d8269d1a,9649d4f12eb7,train/3bd8d8269d1a.jpg,609,311,27,219,83,275,1.0
3bd8d8269d1a,9decf5547881,train/3bd8d8269d1a.jpg,609,311,30,220,86,276,1.0
3bd8d8269d1a,9ecf2dc90b3a,train/3bd8d8269d1a.jpg,609,311,213,164,269,220,1.0
3bd8d8269d1a,a09f29176c6f,train/3bd8d8269d1a.jpg,609,311,212,160,268,216,1.0
3bd8d8269d1a,a2f87159e603,train/3bd8d8269d1a.jpg,609,311,29,223,85,279,1.0
3bd8d8269d1a,a320ecbe48ab,train/3bd8d8269d1a.jpg,609,311,220,162,276,218,0.0
3bd8d8269d1a,a527e125b038,train/3bd8d8269d1a.jpg,609,311,206,162,262,218,0.0
3bd8d8269d1a,a61d046222c9,train/3bd8d8269d1a.jpg,609,311,23,228,79,284,0.0
3bd8d8269d1a,aca7c9797859,train/3bd8d8269d1a.jpg,609,311,215,161,271,217,1.0
3bd8d8269d1a,ae3960fa62db,train/3bd8d8269d1a.jpg,609,311,404,160,460,216,0.0
3bd8d8269d1a,af9e8994971b,train/3bd8d8269d1a.jpg,609,311,405,157,461,213,1.0
3bd8d8269d1a,b3e72cde9601,train/3bd8d8269d1a.jpg,609,311,404,159,460,215,1.0
3bd8d8269d1a,b46c157e8dc1,train/3bd8d8269d1a.jpg,609,311,27,224,83,280,1.0
3bd8d8269d1a,b53b2266a235,train/3bd8d8269d1a.jpg,609,311,216,160,272,216,1.0
3bd8d8269d1a,b5b7f67c930f,train/3bd8d8269d1a.jpg,609,311,216,161,272,217,1.0
3bd8d8269d1a,b8900d1d6d1d,train/3bd8d8269d1a.jpg,609,311,406,146,462,202,0.0
3bd8d8269d1a,ba541db5d285,train/3bd8d8269d1a.jpg,609,311,209,162,265,218,1.0
3bd8d8269d1a,bd90a57aca0a,train/3bd8d8269d1a.jpg,609,311,214,160,270,216,1.0
3bd8d8269d1a,bfb7899ec773,train/3bd8d8269d1a.jpg,609,311,405,158,461,214,1.0
3bd8d8269d1a,c1be3eaa9de7,train/3bd8d8269d1a.jpg,609,311,24,222,80,278,1.0
3bd8d8269d1a,c267c131df23,train/3bd8d8269d1a.jpg,609,311,211,162,267,218,1.0
3bd8d8269d1a,c809a215b75f,train/3bd8d8269d1a.jpg,609,311,213,160,269,216,1.0
3bd8d8269d1a,cb0ee3ea89b6,train/3bd8d8269d1a.jpg,609,311,212,163,268,219,3.0
3bd8d8269d1a,cdffdeead5db,train/3bd8d8269d1a.jpg,609,311,24,225,80,281,0.0
3bd8d8269d1a,ce242452e643,train/3bd8d8269d1a.jpg,609,311,30,218,86,274,1.0
3bd8d8269d1a,d09742b28d72,train/3bd8d8269d1a.jpg,609,311,403,153,459,209,1.0
3bd8d8269d1a,d780ecbc27ce,train/3bd8d8269d1a.jpg,609,311,210,163,266,219,1.0
3bd8d8269d1a,d8ebca4f01e1,train/3bd8d8269d1a.jpg,609,311,26,222,82,278,1.0
3bd8d8269d1a,e019b182032e,train/3bd8d8269d1a.jpg,609,311,25,222,81,278,1.0
3bd8d8269d1a,e0acc2abffd6,train/3bd8d8269d1a.jpg,609,311,403,156,459,212,1.0
3bd8d8269d1a,edc7a5c9ea48,train/3bd8d8269d1a.jpg,609,311,406,154,462,210,1.0
3bd8d8269d1a,ede0827b6a2b,train/3bd8d8269d1a.jpg,609,311,218,166,274,222,0.0
3bd8d8269d1a,ef225d5580f5,train/3bd8d8269d1a.jpg,609,311,29,220,85,276,1.0
3bd8d8269d1a,ef5dc3335067,train/3bd8d8269d1a.jpg,609,311,29,224,85,280,1.0
3bd8d8269d1a,f30c93997b65,train/3bd8d8269d1a.jpg,609,311,30,221,86,277,1.0
3bd8d8269d1a,f4e76701cbbb,train/3bd8d8269d1a.jpg,609,311,210,164,266,220,1.0
3bd8d8269d1a,f62cc161afb4,train/3bd8d8269d1a.jpg,609,311,398,163,454,219,0.0
3bd8d8269d1a,f6a51d32e4fa,train/3bd8d8269d1a.jpg,609,311,407,159,463,215,0.0
3bd8d8269d1a,fd05d3e81b1f,train/3bd8d8269d1a.jpg,609,311,406,155,462,211,1.0
3bfbfdbe5554,00728a50fc6e,train/3bfbfdbe5554.jpg,515,201,416,75,472,131,0.0
3bfbfdbe5554,04a780d7308e,train/3bfbfdbe5554.jpg,515,201,25,58,81,114,0.0
3bfbfdbe5554,061e0a2ea2e2,train/3bfbfdbe5554.jpg,515,201,83,5,139,61,1.0
3bfbfdbe5554,0b9daeeb93b8,train/3bfbfdbe5554.jpg,515,201,202,70,258,126,0.0
3bfbfdbe5554,128c582e1087,train/3bfbfdbe5554.jpg,515,201,360,135,416,191,0.0
3bfbfdbe5554,16df1aa019b4,train/3bfbfdbe5554.jpg,515,201,204,114,260,170,0.0
3bfbfdbe5554,197a761b3496,train/3bfbfdbe5554.jpg,515,201,196,107,252,163,0.0
3bfbfdbe5554,1af83014b8de,train/3bfbfdbe5554.jpg,515,201,78,7,134,63,0.0
3bfbfdbe5554,1ecdd88a83fe,train/3bfbfdbe5554.jpg,515,201,191,68,247,124,0.0
3bfbfdbe5554,1effd3438e26,train/3bfbfdbe5554.jpg,515,201,83,8,139,64,1.0
3bfbfdbe5554,2007c55b3042,train/3bfbfdbe5554.jpg,515,201,29,46,85,102,0.0
3bfbfdbe5554,201a943855b4,train/3bfbfdbe5554.jpg,515,201,300,84,356,140,0.0
3bfbfdbe5554,20209c4ce1bf,train/3bfbfdbe5554.jpg,515,201,87,6,143,62,1.0
3bfbfdbe5554,2a93da14b2f6,train/3bfbfdbe5554.jpg,515,201,212,5,268,61,0.0
3bfbfdbe5554,2b775fef87d4,train/3bfbfdbe5554.jpg,515,201,368,44,424,100,0.0
3bfbfdbe5554,2bc825c686aa,train/3bfbfdbe5554.jpg,515,201,377,43,433,99,0.0
3bfbfdbe5554,2bd7cca3c10c,train/3bfbfdbe5554.jpg,515,201,86,3,142,59,0.0
3bfbfdbe5554,2bdcd41ba100,train/3bfbfdbe5554.jpg,515,201,87,9,143,65,1.0
3bfbfdbe5554,2d8e17abe645,train/3bfbfdbe5554.jpg,515,201,81,6,137,62,1.0
3bfbfdbe5554,32de8358aba0,train/3bfbfdbe5554.jpg,515,201,229,82,285,138,0.0
3bfbfdbe5554,380e3d97da30,train/3bfbfdbe5554.jpg,515,201,278,6,334,62,0.0
3bfbfdbe5554,3b7eaba9adce,train/3bfbfdbe5554.jpg,515,201,282,21,338,77,0.0
3bfbfdbe5554,3e8aeb62d1bc,train/3bfbfdbe5554.jpg,515,201,87,5,143,61,1.0
3bfbfdbe5554,44c1eb134391,train/3bfbfdbe5554.jpg,515,201,366,36,422,92,0.0
3bfbfdbe5554,490ec77339f0,train/3bfbfdbe5554.jpg,515,201,83,10,139,66,0.0
3bfbfdbe5554,53376f8a4e52,train/3bfbfdbe5554.jpg,515,201,80,1,136,57,0.0
3bfbfdbe5554,57f6b4d2d5e8,train/3bfbfdbe5554.jpg,515,201,86,8,142,64,1.0
3bfbfdbe5554,5915f73e576d,train/3bfbfdbe5554.jpg,515,201,352,29,408,85,0.0
3bfbfdbe5554,5be85f48c67f,train/3bfbfdbe5554.jpg,515,201,399,130,455,186,0.0
3bfbfdbe5554,5c342174ce44,train/3bfbfdbe5554.jpg,515,201,204,77,260,133,0.0
3bfbfdbe5554,5c4b72f42a90,train/3bfbfdbe5554.jpg,515,201,364,73,420,129,0.0
3bfbfdbe5554,63642122cf05,train/3bfbfdbe5554.jpg,515,201,90,2,146,58,0.0
3bfbfdbe5554,66e0bd66b83c,train/3bfbfdbe5554.jpg,515,201,93,11,149,67,0.0
3bfbfdbe5554,6b50e3e297f3,train/3bfbfdbe5554.jpg,515,201,192,67,248,123,0.0
3bfbfdbe5554,6cb8b0865599,train/3bfbfdbe5554.jpg,515,201,368,55,424,111,0.0
3bfbfdbe5554,6d0e01c2cc10,train/3bfbfdbe5554.jpg,515,201,198,68,254,124,0.0
3bfbfdbe5554,6e5e9f52b9d1,train/3bfbfdbe5554.jpg,515,201,203,73,259,129,0.0
3bfbfdbe5554,70580781e64c,train/3bfbfdbe5554.jpg,515,201,86,4,142,60,1.0
3bfbfdbe5554,70e023986e06,train/3bfbfdbe5554.jpg,515,201,84,7,140,63,1.0
3bfbfdbe5554,7249fbc8f16d,train/3bfbfdbe5554.jpg,515,201,369,52,425,108,0.0
3bfbfdbe5554,8248731ed056,train/3bfbfdbe5554.jpg,515,201,425,123,481,179,0.0
3bfbfdbe5554,836293162fca,train/3bfbfdbe5554.jpg,515,201,86,11,142,67,0.0
3bfbfdbe5554,89305800eb07,train/3bfbfdbe5554.jpg,515,201,83,4,139,60,0.0
3bfbfdbe5554,8a1cf70f8122,train/3bfbfdbe5554.jpg,515,201,369,42,425,98,0.0
3bfbfdbe5554,8e3f35fba7ef,train/3bfbfdbe5554.jpg,515,201,198,70,254,126,0.0
3bfbfdbe5554,91d389949fb8,train/3bfbfdbe5554.jpg,515,201,87,8,143,64,1.0
3bfbfdbe5554,92465d2725a2,train/3bfbfdbe5554.jpg,515,201,199,83,255,139,0.0
3bfbfdbe5554,930402012602,train/3bfbfdbe5554.jpg,515,201,122,66,178,122,0.0
3bfbfdbe5554,964d6f39a9c1,train/3bfbfdbe5554.jpg,515,201,193,68,249,124,0.0
